propertyId	longitudeBefore	latitudeBefore	addressBefore	addressBeforeCharLength	addressBeforeContainsJalan	additionalRegionBefore	additionalRegionBeforeCharLength	isVenueGrouped	userPropertyCount	userWrongProperty	userReviewedProperty	userCheckedProperty	longitudeAfter	latitudeAfter	addressAfter	addressAfterCharLength	addressAfterContainsJalan	additionalRegionAfter	additionalRegionAfterCharLength
813655501	106.8975636	-6.2925644	Gorda	5	no	Cipayung	8	yes	358	132	193	5	106.89764943069	-6.2941213704055	Jl. Gordah	10	yes	Lubang Buaya, Cipayung	22
199196306	107.6213082	-6.9470162	jalan pasir luyu selatan	24	yes	BANDUNG	7	yes	96	44	68	8	107.62037150475	-6.9447861771817	Jl. Pasirluyu Selatan	21	yes	Buah Batu	9
324703730	110.3348744	-7.8773015	Jl Bantul	9	yes	Pandowoharjo, Sewon	19	no	1515	960	1120	3	110.34066317725	-7.8576665132988	Jl. Bantul	10	yes	Pandowoharjo, Sewon	19
537162916	106.7942405	-6.4024844	margonda depok jawa barat jakarta	33	no	margonda depok jawa barat	25	no	268	164	173	0	106.82926789417	-6.3809859783129	Jl. Margonda Raya	17	yes	Margonda	8
887771145	106.82282446868	-6.2810723858358	Jl. Ampera Raya	15	yes	Pasar Minggu	12	yes	259	58	124	36	106.82282446868	-6.2810723858358	Jl. Ampera Raya	15	yes	Pasar Minggu	12
373133201	110.4047289	-7.7182974	Jalan Kaliurang,Ngaglik	23	no	Ngaglik	7	no	495	269	373	2	110.42090798478	-7.7020519472474	Jalan Kaliurang	15	no	Ngaglik	7
221464323	106.6202025	-6.1805852	jln rhm noer randji otista sumur pancing tanggerang kota.	57	yes	tanggerang kota	15	yes	27	13	18	0	106.61742590855	-6.1744578961333	Jl. RHM Noeradji	16	yes	Karawaci	8
865218421	107.75228217244	-6.9384584699164	paledang cileunyi kulon	23	no	cileunyi, cibiru, jatinangor, panyileukan, gedebage, dll	56	no	125	61	86	3	107.75193884969	-6.9386714751324	Jl. Paledang	12	yes	Cileunyi 	9
740967693	112.7856239	-7.2862939	Regency 21	10	no	Sukolilo	8	yes	101	32	60	13	112.78299271403	-7.293169732475	Jl. Arief Rachman Hakim	23	yes	Sukolilo	8
447028704	107.6191228	-6.9174639	jalan ciganitri buag batu bandung dekat kampus stt telkom	57	yes	Bojongsoang	11	yes	214	115	120	0	107.65344350421	-6.9771104423657	Jl. Ciganitri	13	yes	Bojongsoang	11
804827089	106.8060388	-6.5971469	Sukahati , Cibinong, Kabupaten Bogor	36	no	Sukahati	8	yes	34	15	21	3	106.81901522942	-6.49027576998	Jl. Raya Sukahati	17	yes	Sukahati	8
952975650	103.97265820658	1.0444619301464	Jl. Letjend Suprapto	20	yes	Batu Aji	8	yes	21	10	18	1	103.97265820658	1.0444619301464	Jl. Letjend Suprapto	20	yes	Batu Aji	8
760948452	107.1485238	-6.8101413	Jalan Raya Bandung	18	no	Karangtengah	12	yes	388	159	232	0	107.17692874819	-6.8069608708239	Jl. Raya Bandung	16	yes	Karangtengah	12
564061090	106.8105998	-6.2614927	Jalan Kemang Timur Dalam No. 9, Jakarta Selatan	47	no	Mampang Prapatan	16	no	31	6	14	1	106.82213208043	-6.268490753111	Jalan Kemang Timur Dalam	24	no	Mampang Prapatan	16
701054888	106.8325872	-6.194031	Menteng	7	no	Menteng 	8	no	36	13	24	9	106.83539128836	-6.1844820443264	Jl. Menteng Raya	16	yes	Menteng 	8
707492676	106.6626937	-6.2811484	BSD	3	no	BSD City	8	yes	151	40	73	9	106.67695464757	-6.2951764572864	Jl. Puspita Raya	16	yes	BSD City	8
627188540	106.8210503	-6.331995	jln jagakarsa	13	yes	jagakarsa.lenteng agung.ciganjur.kebagusan.cilandak	51	no	1334	601	938	6	106.82358230531	-6.3290092435573	Jl. Jagakarsa	13	yes	Lenteng Agung, Ciganjur	23
508705143	106.8237374	-6.334917	jln raya kahfi 2 jln timbul/jln raya  kahfi 1 jln timbul	56	yes	jagakarsa.ciganjur	18	no	1334	601	938	6	106.82103998708	-6.3424770842097	Jl. Raya Kahfi II	17	yes	Jagakarsa, Ciganjur	19
453785117	106.7192846999	-6.2784909582416	jl hr rasuna said	17	yes	sektor 9	8	no	59	14	32	9	106.71885554646	-6.2785549451498	Jl. HR Rasuna Said	18	yes	Bintaro Jaya Sektor 9	21
580246623	106.8210503	-6.331995	jln jagakarsa	13	yes	jagakarsa,lenteng agung,ciganjur,kebagusan,sawangan margonda.beji ,tanah baru	77	no	1334	601	938	6	106.82362522065	-6.3288812821812	Jl. Jagakarsa	13	yes	Lenteng Agung, Ciganjur	23
501511044	106.7904024	-6.2119616	jalan raya kemandoran	21	yes	jakarta selatan	15	no	115	21	36	1	106.79057406138	-6.2120575925564	Jl. Raya Kemandoran	19	yes	Palmerah 	9
845366457	106.8210503	-6.331995	jln jagakarsa	13	yes	jagakarsa,lenteng agung,ciganjur,kebagusan	42	no	1334	601	938	6	106.82358230531	-6.3291798586762	Jl. Jagakarsa	13	yes	Lenteng Agung, Ciganjur	23
753730681	106.823496474622	-6.32832678251851	Jl. Jagakarsa	13	yes	Lenteng Agung, Ciganjur	23	no	1334	601	938	6	106.823496474622	-6.32832678251851	Jl. Jagakarsa	13	yes	Lenteng Agung, Ciganjur	23
500859136	106.8001396	-6.3971623	Pancoran mas	12	no	Depok	5	no	410	181	268	3	106.79611711639	-6.4169144931649	Cipayung	8	no	Pancoran Mas	12
343060711	110.303123	-7.8364055	jalan ngentak	13	yes	kasihan	7	yes	104	104	160	0	110.303123	-7.8364055	Jalan Ngentak-Kalirandu	23	no	Kasihan, Bangunjiwo	19
762207279	106.8340911	-6.1864864	cempaka putih	13	no	Cempaka Putih	13	no	2194	1215	1568	81	106.8646030402	-6.1823825698822	Jl. Cempaka Putih Barat	23	yes	Cempaka Putih	13
904733519	110.3120219	-7.7670103	Jalan Godean	12	no	Sidokarto	9	no	238	63	132	1	110.3120219	-7.7670103	Jalan Godean	12	no	Sidokarto	9
131451952	106.8325872	-6.3115948	kebagusan dalam	15	no	Pasar Minggu	12	no	772	353	422	12	106.83106809386	-6.3180998557311	Jl. Kebagusan Dalam	19	yes	Pasar Minggu	12
707840079	106.76688573462	-6.4080287185086	Jl. Muchtar Raya	16	yes	Sawangan	8	yes	117	58	86	11	106.76688573462	-6.4080287185086	Jl. Muchtar Raya	16	yes	Sawangan	8
912965207	110.309547521174	-7.0020728404504	jalan gondorio barat	20	yes	Ngaliyan	8	no	1043	665	709	2	110.309547521174	-7.0020728404504	Jl. Gondorio Barat	18	yes	Ngaliyan	8
374427886	106.8567504	-6.3994874	Jl Danau Singkarak	18	yes	Cilodong	8	yes	1809	832	1128	6	106.8544632727	-6.4002036989425	Jl. Danau Singkarak	19	yes	Cilodong	8
421606378	106.8340911	-6.1864864	cempaka putih	13	no	Cempaka Putih	13	no	2194	1215	1568	81	106.8676673037	-6.1765391299107	Jl. Cempaka Putih Raya	22	yes	Cempaka Putih	13
139140408	106.7942405	-6.4024844	Bedahan Sawangan Depok	22	no	Sawangan	8	no	1095	638	722	0	106.7676967	-6.4213147	Bedahan	7	no	Sawangan	8
295342551	106.7942405	-6.4024844	stasiun Depok	13	no	Pancoran MAS	12	no	2194	1215	1568	81	106.81597791084	-6.405196822944	Jl. Stasiun Depok Lama	22	yes	Pancoran MAS	12
248973006	110.4023733	-7.7972539	Jl. Plumbon	11	yes	Banguntapan	11	no	158	17	111	53	110.4023733	-7.7972539	Jl. Plumbon	11	yes	Banguntapan	11
134294900	110.3823077	-7.8208145	Nitikan	7	no	Umbulharjo	10	no	165	65	127	3	110.38217904799	-7.8209144123191	Jl. Nitikan	11	yes	Umbulharjo	10
718084512	106.7250967332	-6.4323769359063	Jl. Pamegarsari	15	yes	Parung	6	yes	693	188	355	60	106.7250967332	-6.4323769359063	Jl. Pamegarsari	15	yes	Parung	6
201344732	106.8060388	-6.5971469	Bogor Tengah	12	no		0	no	65	22	29	4	106.8060388	-6.5971469	Bogor Tengah	12	no		0
145005770	106.81686150574	-6.1973409450724	Jl. Kebon Kacang Raya	21	yes	Tanah Abang	11	yes	2422	114	2196	1940	106.81686150574	-6.1973409450724	Jl. Kebon Kacang Raya	21	yes	Tanah Abang	11
102596880	106.8105998	-6.2614927	Jl. KH. Abdullah Syafi'ie Kav. 27 Tebet Jakarta Selatan	55	yes	Tebet	5	yes	141	64	82	2	106.8512036083	-6.224627175368	Jl. KH. Abdullah Syafi'ie	25	yes	Tebet	5
680151531	106.78922672849	-6.1762046416889	Jl. Letjen S. Parman	20	yes	Grogol Petamburan	17	yes	282	2	116	94	106.78922672849	-6.1762046416889	Jl. Letjen S. Parman	20	yes	Grogol Petamburan	17
191086919	106.89063063223	-6.1490454330597	Jl. Boulevard Barat Raya	24	yes	Kelapa Gading	13	yes	74	3	35	27	106.89063063223	-6.1490454330597	Jl. Boulevard Barat Raya	24	yes	Kelapa Gading	13
649195472	106.72395704743	-6.1953624866923	Jl. Raden Saleh	15	yes	Karang Tengah	13	yes	322	70	163	70	106.72395704743	-6.1953624866923	Jl. Raden Saleh	15	yes	Karang Tengah	13
877467077	106.72395704743	-6.1953624866923	Jl. Raden Saleh	15	yes	Karang Tengah	13	yes	322	70	163	70	106.72395704743	-6.1953624866923	Jl. Raden Saleh	15	yes	Karang Tengah	13
625020012	112.78118617475	-7.3097575067085	Jl. Dr. Ir. H. Soekarno	23	yes	Merr	4	yes	208	124	190	46	112.78118617475	-7.3097575067085	Jl. Dr. Ir. H. Soekarno	23	yes	Merr	4
385029090	106.7588494	-6.1683295	JL. S PARMAN	12	no	Grogol Petamburan	17	yes	122	4	81	64	106.78922672849	-6.1762046416889	Jl. Letjen S. Parman	20	yes	Grogol Petamburan	17
194515157	106.84951907436	-6.2569230121133	Jl. Kalibata Raya 	18	yes	Kalibata 	9	yes	70	36	57	3	106.84951907436	-6.2569230121133	Jl. Kalibata Raya	17	yes	Kalibata 	9
578407357	112.63191728951	-7.284986898123	Jl. Citra Raya	14	yes	Citraland	9	yes	237	108	230	96	112.63191728951	-7.284986898123	Jl. Citra Raya	14	yes	Citraland	9
190315041	106.72395704743	-6.1953624866923	Jl. Raden Saleh	15	yes	Karang Tengah	13	yes	322	70	163	70	106.72395704743	-6.1953624866923	Jl. Raden Saleh	15	yes	Karang Tengah	13
629979249	106.72395704743	-6.1953624866923	Jl. Raden Saleh	15	yes	Karang Tengah	13	yes	686	424	634	152	106.72395704743	-6.1953624866923	Jl. Raden Saleh	15	yes	Karang Tengah	13
900874226	106.58671549194	-6.2337072582648	Jl. Raya Binong 	16	yes	Lippo Karawaci	14	yes	2194	1215	1568	81	106.58671549194	-6.2337072582648	Jl. Raya Binong	15	yes	Lippo Karawaci	14
259956263	112.69244634237	-7.278540764103	Jl. Raya Darmo Permai III	25	yes	Pradahkali Kendal	17	yes	5	1	92	90	112.69244634237	-7.278540764103	Jl. Raya Darmo Permai III	25	yes	Pradahkali Kendal	17
939394578	112.78534164708	-7.2793870336969	Jl. Kertajaya Indah Timur	25	yes	Kertajaya 	10	yes	268	122	211	41	112.78534164708	-7.2793870336969	Jl. Kertajaya Indah Timur	25	yes	Kertajaya 	10
513974456	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10	yes	178	74	143	41	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
532395754	107.65923888557	-6.9379602398578	Jl. Soekarno Hatta	18	yes	Rancasari	9	yes	34	6	16	7	107.65923888557	-6.9379602398578	Jl. Soekarno Hatta	18	yes	Rancasari	9
301362742	98.6655592	3.7662059	Medan Belawan/Belawan	21	no	Dekat PELINDO	13	no	1	1	2	0	98.6655592	3.7662059	Belawan	7	no	Medan Petisah 	14
672217337	109.3425039	-0.0263303	Lahan siap bangun Untuk Perumahan di Kobar	42	no	Lahan siap bangun Untuk Perumahan di Kobar	42	no	4899	2269	2414	2	109.35848480066	-0.041315141173239	Jl. Swadaya	11	yes	Kota Baru	9
860488335	110.4321671	-7.7670239	maguwoharjo	11	no	Depok	5	no	96	43	77	0	110.4321671	-7.7670239	Maguwoharjo	11	no	Depok	5
443124645	110.4427173	-7.7416486	puri domas	10	no	Wedomartani, Ngemplak	21	no	84	20	35	2	110.4427173	-7.7416486	Sempu	5	no	Wedomartani, Ngemplak	21
405877506	110.9214165	-7.8055887	jl a yani wonogiri	18	yes	Giriwono	8	no	1	0	1	0	110.9214165	-7.8055887	Jl. Ahmad Yani	14	yes	Giriwono	8
849325775	106.9755726	-6.2382699	Jatiasih	8	no	Jatiasih	8	no	188	118	131	5	106.96501625718	-6.2877225792589	Jl. Raya Jati Asih	18	yes	Jatiasih	8
119333004	112.7121013	-7.2894975	mayjen sungkono	15	no	Dukuh Pakis	11	no	344	194	278	49	112.7121013	-7.2894975	Jl. Mayjen Sungkono	19	yes	Dukuh Pakis	11
893103068	112.7121013	-7.2894975	mayjen sungkono	15	no	Dukuh Pakis	11	no	188	86	158	48	112.7121013	-7.2894975	Jl. Mayjen Sungkono	19	yes	Dukuh Pakis	11
614164918	110.800158	-7.6063155	Gedangan	8	no	Grogol	6	no	65	20	74	24	110.800158	-7.6063155	Gedangan	8	no	Grogol	6
346573786	106.638338	-6.198026	Modernland	10	no	Modernland	10	no	116	26	93	40	106.64021440287	-6.1944746202741	Jl. Jenderal Sudirman	21	yes	Cipondoh	8
368261025	112.7015495	-7.4497718	jjl pp tani	11	yes	juanda	6	no	144	64	98	2	112.7655915	-7.4024613	Jl. Pepetani	12	yes	Jetis, Lemahputro	17
212352820	106.841881032294	-6.22428714034069	jalan kasablanka raya	21	yes	Tebet	5	no	2	0	2	0	106.841881032294	-6.22428714034069	Jl. Raya Casablanca	19	yes	Tebet, Menteng Dalam	20
914050846	106.9561378	-6.305056	jalan wibawa mukti 2	20	yes	Bekasi Selatan	14	yes	5	2	3	0	106.94431611651	-6.3154466755885	Jl. Wibawa Mukti II	19	yes	Jatiasih	8
283114734	106.8005602	-6.3885102	Jalan Damai 1	13	no	Mampang	7	no	1577	378	736	3	106.79961606243	-6.3905146920608	Jalan Damai 1	13	no	Mampang	7
298227908	107.13632280434	-6.8055830088147	Jl. Pasrigede Raya	18	yes	Bojongherang	12	yes	81	12	51	7	107.13632280434	-6.8055830088147	Jl. Pasrigede Raya	18	yes	Bojongherang	12
526072434	106.7942405	-6.4024844	Jl. Raya Bogor Km 30	20	yes	Cimanggis 	10	yes	178	74	143	41	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
351182290	112.73622717708	-7.258551102611	jl. ry. jemur sari, surabaya. hub : 085104668881. (wa).	55	yes	Jemur Sari	10	no	62	23	29	3	112.74227147246	-7.3230893833514	Jl. Raya Jemur Sari	19	yes	Jemur Sari	10
440480072	106.89318727405	-6.1759439134164	Jl. Perintis Kemerdekaan	24	yes	Pulomas	7	yes	111	56	161	95	106.89318727405	-6.1759439134164	Jl. Perintis Kemerdekaan	24	yes	Pulomas	7
200895364	106.8074518	-6.3624565	jln cipedak 5	13	yes	Jagakarsa	9	no	44	116	121	0	106.8074518	-6.3624565	Jl. Cipedak 5	13	yes	Jagakarsa	9
173356928	107.4919767	-6.8652214	Jl. Padalarang	14	yes	Dekat kota baru parahyangan	27	no	1	1	1	0	107.48260201573	-6.8417702980602	Jl. Raya Padalarang	19	yes	Padalarang	10
284881640	106.81803827791	-6.58080285432316	Pandu Raya	10	no	Bogor Utara	11	no	218	45	75	14	106.81803827791	-6.5808028543232	Jl. Pandu Raya	14	yes	Bantarjati	10
965049604	106.82944119512	-6.1289085603796	Jl. Lodan Raya	14	yes	Ancol	5	yes	116	26	93	40	106.82944119512	-6.1289085603796	Jl. Lodan Raya	14	yes	Ancol	5
971474553	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10	yes	21	3	6	1	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
257709538	112.71573726996	-7.254591033086	Jl. Tidar 	10	yes	Sawahan	7	yes	42	6	31	22	112.71573726996	-7.254591033086	Jl. Tidar 	10	yes	Sawahan	7
247507416	107.65923888557	-6.9379602398578	Jl. Soekarno Hatta	18	yes	Rancasari	9	yes	92	0	32	30	107.65923888557	-6.9379602398578	Jl. Soekarno Hatta	18	yes	Rancasari	9
186599655	112.6211493	-7.9378101	jl Sukarno Hatta	16	yes	Lowokwaru	9	yes	5	3	7	1	112.61669575121	-7.9494277983276	Jl. Soekarno Hatta	18	yes	Lowokwaru	9
598308312	106.81686150574	-6.1973409450724	Jl. Kebon Kacang Raya	21	yes	Tanah Abang	11	yes	2422	114	2196	1940	106.81686150574	-6.1973409450724	Jl. Kebon Kacang Raya	21	yes	Tanah Abang	11
346752428	106.91734205424	-6.1540286362631	Jl. Pegangsaan Dua	18	yes	Kelapa Gading	13	yes	2422	114	2196	1940	106.91734205424	-6.1540286362631	Jl. Pegangsaan Dua	18	yes	Kelapa Gading	13
421719573	106.81686150574	-6.1973409450724	Jl. Kebon Kacang Raya	21	yes	Tanah Abang	11	yes	2422	114	2196	1940	106.81686150574	-6.1973409450724	Jl. Kebon Kacang Raya	21	yes	Tanah Abang	11
521124049	106.7112933	-6.2835218	garuda buntu	12	no	Rempoa	6	no	2194	1215	1568	81	106.75743228228	-6.2924554222172	Jl. Garuda	10	yes	Rempoa	6
150829580	106.78064018619	-6.26488988296	Jl. Kartika Utama	17	yes	Pondok Indah	12	yes	229	83	150	39	106.78064018619	-6.26488988296	Jl. Kartika Utama	17	yes	Pondok Indah	12
182389592	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10	yes	178	74	143	41	106.85825323171	-6.3668390657936	Jl. Raya Bogor	14	yes	Cimanggis 	10
655094622	112.60909431508	-7.9369181423786	Jl. MT. Haryono	15	yes	Dinoyo	6	yes	151	25	91	44	112.60909431508	-7.9369181423786	Jl. MT. Haryono	15	yes	Dinoyo	6
929559822	106.81686150574	-6.1973409450724	Jl. Kebon Kacang Raya	21	yes	Tanah Abang	11	yes	2422	114	2196	1940	106.81686150574	-6.1973409450724	Jl. Kebon Kacang Raya	21	yes	Tanah Abang	11
157520893	106.9755726	-6.2382699	Kranji Bekasi Barat	19	no	Bintara	7	yes	84	22	33	0	106.9634046	-6.2302758	Jl. Bintara Raya	16	yes	Bintara	7
137729692	112.7520883	-7.2574719	gunung anyar tambak.	20	no	Gunung Anyar	12	no	1076	530	687	58	112.81009717246	-7.3355731030319	Gunung Anyar Tambak	19	no	Gunung Anyar	12
336324788	106.85263287305	-6.2567855709831	Jl. Taman Makam Pahlawan	24	yes	Kalibata 	9	yes	3	0	3	0	106.85263287307	-6.2567855709915	Jl. Taman Makam Pahlawan	24	yes	Kalibata	8
600874407	112.7520883	-7.2574719	Medokan sawah baru	18	no	Rungkut	7	yes	192	94	125	0	112.79825773743	-7.3303807531135	Jl. Medokan Sawah Baru	22	yes	Rungkut	7
877549684	106.81686150574	-6.1973409450724	Jl. Kebon Kacang Raya	21	yes	Tanah Abang	11	yes	2422	114	2196	1940	106.81686150574	-6.1973409450724	Jl. Kebon Kacang Raya	21	yes	Tanah Abang	11
610259227	115.1770586	-8.5819296	permhn wisma nusa permai	24	no	nusa dua	8	yes	2194	1215	1568	81	115.20780362711	-8.802161430302	jl. Dharmawangsa	16	yes	Benoa	5
246731042	106.99049882073	-6.2569956947491	Jl. Raya Pekayon 	17	yes	Pekayon Jaya	12	yes	2194	1215	1568	81	106.99049882073	-6.2569956947491	Jl. Raya Pekayon	16	yes	Pekayon Jaya	12
430360795	112.44650501758	-7.4949728815039	jl. kenantan mojokerto	22	yes	Puri	4	no	29	6	19	0	112.44700390846	-7.4942229602175	Jl. Kenantan	12	yes	Puri	4
291303359	110.2981151	-7.8122949	balecatur,gamping,sleman	24	no	Gamping	7	no	23	6	10	0	110.30043252859	-7.8082982796981	Balecatur	9	no	Gamping	7
853115236	107.650906	-6.955182	Jl Margacinta Ciwastra	22	yes	Buah Batu Margahayu	19	no	5	2	3	0	107.66710148836	-6.9620667178862	Jl. Baturaden	13	yes	Ciwastra, Buah Batu	19
753573152	107.6902516	-6.9636131	Jl. Adi Flora Raya	18	yes	Gedebage	8	yes	107	20	38	6	107.6902516	-6.9636131	Jl. Adi Flora Raya	18	yes	Gedebage	8
329223912	106.91734205424	-6.1540286362631	Jl. Pegangsaan Dua	18	yes	Kelapa Gading	13	yes	25	2	30	19	106.91734205424	-6.1540286362631	Jl. Pegangsaan Dua	18	yes	Kelapa Gading	13
226613385	112.6326321	-7.9666204	jl.limbboto barat	17	yes	Sawojajar	9	no	6	2	2	0	112.65897679497	-7.9682125659191	Jl. Danau Limboto Barat	23	yes	Sawojajar	9
934086298	107.66321004048	-6.9579508463872	Jl. Setia Graha	15	yes	Buahbatu	8	yes	107	20	38	6	107.66321004048	-6.9579508463872	Jl. Setia Graha	15	yes	Buahbatu	8
400839704	106.8105998	-6.2614927	Jl. Sadar Raya	14	yes	jagakarsa, ciganjur, cilandak KKO, tb. simatupang, lenteng agung, kebagusan, srengseng sawah	92	no	145	43	76	0	106.81335921905	-6.3338768734067	Jl. Sadar Raya	14	yes	Ciganjur, Jagakarsa	19
296433212	107.6191228	-6.9174639	cinunuk	7	no	Cileunyi	8	no	107	20	38	6	107.73035851045	-6.9364475675095	Cinunuk	7	no	Cileunyi	8
122352300	107.633762	-6.863427	DAGO RESORT	11	no	Dago	4	no	107	20	38	6	107.636379836	-6.8654295626404	Jl. Raya Resort	15	yes	Dago	4
570009367	107.6382156	-6.8956587	cikutra baru	12	no	cikutra	7	no	24	4	14	1	107.63839799021	-6.8957758634979	Jl. Cikutra Baru	16	yes	Cikutra	7
129836986	107.6631607	-6.9593908	ciwastra	8	no	Buah Batu	9	no	107	20	38	6	107.66002787987	-6.9591778041719	Ciwastra	8	no	Buah Batu	9
236978165	106.7942405	-6.4024844	kalimulya	9	no	Cilodong	8	no	84	153	175	5	106.82157375619	-6.4328865193117	Kalimulya	9	no	Cilodong	8
735674022	106.8384873	-6.4394448	kalibaru	8	no	Cilodong	8	no	84	153	175	5	106.83713546666	-6.4393275273669	Kalibaru	8	no	Cilodong	8
432841152	106.7558195	-6.5861305	asahan	6	no	Sentul City	11	yes	784	520	562	1	106.88421358468	-6.5789437676896	Jl. Siliwangi	13	yes	Sentul City	11
422567496	108.0548338	-6.4688065	a17	3	no	Sentul City	11	yes	784	520	562	1	106.86337545529	-6.5548768162438	Jl. Raya Babakan Madang	23	yes	Sentul City	11
564415876	107.4941083	-6.4903297	dekat kantor desa benteng kecamatan Campaka Purwakarta	54	no	Campaka	7	no	1	2	2	0	107.50254042859	-6.5146249187032	Benteng	7	no	Campaka	7
987784472	107.71157126874	-6.9250805509312	cilengkrang	11	no	ujung berung	12	no	249	136	163	5	107.70989757031	-6.9210759212955	Cilengkrang	11	no	Ujung Berung	12
602136047	107.63907518238	-6.9645545516523	buah batu	9	no	buah batu	9	no	249	136	163	5	107.64750126746	-6.9743137760363	Jl. Ciganitri	13	yes	Buah Batu	9
491226668	106.5230542	-6.2167736	cikupa	6	no	Cikupa	6	no	18	10	10	0	106.52274505449	-6.247231375295	Jl. Citra Raya Boulevard	24	yes	Cikupa	6
673858314	106.8105998	-6.2614927	Jl. Raya Mohammad Kahfi 2	25	yes	jagakarsa, ciganjur, cipedak, srengseng sawah, kebagusan, lenteng agung, cilandak	81	no	145	43	76	0	106.8171135418	-6.3453788962852	Jl. Raya Mohammad Kahfi II	26	yes	Jagakarsa, Ciganjur	19
599370835	106.8105998	-6.2614927	Jl. Sadar Raya	14	yes	jagakarsa, ciganjur, cilandak KKO, tb. simatupang, lenteng agung, kebagusan, srengseng sawah	92	no	145	43	76	0	106.81327077672	-6.3357588596143	Jl. Sadar Raya	14	yes	Jagakarsa, Ciganjur	19
860628003	106.9093	-6.334631	cilangkap	9	no	Cipayung 	9	no	43	14	16	2	106.9093	-6.334631	Cilangkap	9	no	Cipayung 	9
990063982	110.4083341	-7.8402433	banguntapan	11	no	Banguntapan	11	no	826	285	420	31	110.3859913	-7.8426533	Tamanan	7	no	Banguntapan	11
952232342	106.77861893488	-6.1089224644497	Jl. Pluit Karang Ayu B1 Utara	29	yes	Pluit	5	yes	206	7	193	168	106.77861893488	-6.1089224644497	Jl. Pluit Karang Ayu B1 Utara	29	yes	Pluit	5
269618146	112.6466458	-8.0094515	Jalan Malik Dalam Buring Kota Malang	36	no	Buring	6	yes	237	112	130	0	112.6507119532	-8.0042446207171	Jl. KH.Malik Dalam	18	yes	Buring	6
273957777	106.9755726	-6.2382699	sriwijaya	9	no	Sentul City	11	yes	784	520	562	1	106.8534044525	-6.577556620855	Jl. Sriwijaya	13	yes	Sentul City	11
572999173	106.7352584	-6.1486651	CENGKARENG, JAKARTA BARAT	25	no	Cengkareng	10	no	351	16	31	8	106.73679622195	-6.1362803708695	Jl. City Resort Boulevard	25	yes	Cengkareng	10
764955543	107.6416626	-6.9095494	jl ahmad yani 669 cicadas bandung.	34	yes	cicadas	7	yes	85	41	65	2	107.64502142758	-6.906989019319	Jl. Ahmad Yani	14	yes	Cicadas	7
433518453	108.0548338	-6.4688065	a17	3	no	Sentul City	11	yes	784	520	562	1	106.86337545529	-6.5548768162438	Jl. Raya Babakan Madang	23	yes	Sentul City	11
702802519	106.8105998	-6.2614927	dekat ke pintu tol cileunyi,cileunyi,jati nangor,bandung ,jakarta	65	no	Cileunyi	8	yes	11	5	5	0	107.75296614224	-6.9247047084485	Jl. Bina Karya	14	yes	Cileunyi	8
821235925	107.6191228	-6.9174639	dekat ke pintu tol cileunyi,cileunyi,jati nangor,bandung ,jakarta	65	no	Cileunyi	8	yes	11	5	5	0	107.75296614224	-6.9247047084485	Jl. Bina Karya	14	yes	Cileunyi	8
947094059	112.7434458	-7.3261539	Jemursari Timur	15	no	Wonocolo	8	no	47	10	18	5	112.7433277828	-7.3260262049881	Jl. Jemursari Timur	19	yes	Wonocolo	8
307381292	107.0816735	-6.2313956	jln. buek bekasi selatan	24	yes	griya asri 2 bekasi selatan	27	yes	11	8	9	0	107.07748847494	-6.2278691438513	Jl. Griya Asri II	17	yes	Sumberjaya	10
873314781	106.6527099	-6.2023936	perumahan sudirman indah, di tiga raksa	39	no	Tangerang	9	no	7	4	4	0	106.4736209	-6.262188	Jl. Ki Mas Laeng	16	yes	Tigaraksa	9
814281722	106.6586052	-6.4942538	cibodas	7	no	Sentul City	11	yes	784	520	562	1	106.86242740363	-6.5764481651791	Jl. MH. Thamrin	15	yes	Sentul City	11
538037457	112.7081543	-7.4564107	Raya Taman Pinang	17	no	Banjarbendo	11	no	219	176	438	142	112.7081543	-7.4564107	Jl. Taman Pinang Indah	22	yes	Banjarbendo	11
